Name,Latitude,Longitude
"maloye lugovoye",54.658966,20.645364
"pa chi",22.1,106.7
"ghuzak",33.559722,69.581945
"wogineri",-3.5166667,141.2
"moisdon-la-riviere",47.621749,-1.37258
"kada qu",28.101,87.301
"ya`bad",32.444722,35.165833
"dzodzil",20.716667,-87.870833
"isla de linungan",6.733333,122.25
"lambs grove",41.7030556,-93.0791667
"kirlot",38.480532,39.072564
"averkovo",58.54539,41.208084
"gangqung",32.201,93.601
"dhaoke mandi",31.413889,73.986111
"laofanchai",22.760556,103.857778
"tamande",10.0,1.5333333
"tuohikoti",61.083333,27.066667
"bwania",11.8333333,-1.4
"pepolovskiy",60.6,69.766667
"zardanashen",39.669845,46.881435
"maicena",4.853108,-73.066533
"longshabang",30.781854,121.055955
"haugschlag",48.983333,15.05
"ostra odensala",63.15,14.716667
"miserehof",49.8666667,5.8333333
"seren barat",-6.7591,111.3313
"uruguaya",-23.95,-58.016667
"chepishche",54.003,32.6009
"dakshin khordabasa",23.7666667,89.3166667
"nkang",6.6666667,10.25
"stara staric",49.687378,18.281301
"shanweela",52.915,-9.1897222
"taman bukit makmur",2.5505,102.7735
"shezongo",-16.1166667,26.0666667
"kanjilu",-10.0164,120.4215
"siryiamon",37.7666667,22.0166667
"le plessis",48.435129,0.640741
"bargailiai",55.4833333,22.9166667
"perakan",-6.956171,109.668964
"alberobello",40.783333,17.266667
"heikfolk",63.433333,22.616667
"gribeltsy",56.2693,28.8219
"crensovci",46.5744444,16.2905556
"zniatsiovo",48.48013,22.511239
"dhauleke",32.286426,74.43944
"bardiyan",30.754052,50.669058
"chilliutera",-14.3538889,-69.9380556
"nuevo huistan",16.15,-91.416667
"ab deraz",35.396155,61.358598
"xa phu nhieu",11.383333,108.666667
"san francisco magu",19.686111,-99.355278
"calamancunda",11.5666667,-15.5
"macerias",20.1263889,-75.7427778
"munggal",-8.2195,115.5122
"chekea",-5.0833333,39.7
"al `uraysimah",15.2666667,48.35
"nakakichat",35.364749,-5.964749
"dunti",-7.833333,140.4
"buyukcakir",37.779519,35.414802
"ilanlik",43.75,28.566667
"seiambawang",-0.4,109.283333
"miyagi-dantai",43.333333,144.366667
"al musaybiyah",13.0766667,43.8769444
"witturisil",37.0297,127.5154
"akbiyik",41.44593,42.263316
"villa madonna",40.9144444,-74.8127778
"schiltorn",48.783333,12.916667
"tiniguangan",7.5291,123.3631
"sari-pul",34.461092,45.862644
"leimatu`a",-18.6,-173.9833333
"goth haji punnun marri",25.547222,68.954167
"bindak",38.659266,41.663224
"sokukofe",6.3,0.9833333
"yukara±amyanto",34.9291667,32.9166667
"obiechow",50.570795,19.862664
"vayislar",40.82656,31.711233
"chagbo",33.3,84.2
"samet daeng",12.916667,102.3
"les mejeans",45.116114,4.851091
"santa maria de fornelos de filloas",42.124807,-7.178937
"corrego do franco",-24.7995,-48.5512
"pul'-i-loshan",36.620647,49.510686
"sengelhof",49.316667,10.266667
"nesbit",34.8816667,-90.0086111
"eski-chehir",39.776667,30.520556
"fembam",12.3166667,-14.5
"kili malik majeed",30.84018,68.496506
"jattewala",30.249359,70.704266
"mbingila",-13.0833333,22.1333333
"ipingyuan",36.25,111.35
"trekhozerki",54.333333,62.583333
"chin-ga-ywa",21.1166667,92.6833333
"hehuazui",29.328056,112.344722
"jalo kunda fula",13.75,-14.9666667
"ruosma",63.45,29.833333
"tohmin sum",42.652778,110.974167
"zokot",37.116491,72.737576
"sedapantung",6.315,120.556389
"gillanwala",30.293498,71.103686
"bakki",65.616667,-18.516667
"vozgrikha",58.690313,36.13736
"fives lille",-30.14349,-60.338992
"htinpakhwe",25.9666667,95.25
"la gratade",45.658423,2.804154
"grabecztag",48.233333,22.083333
"gatchino",55.606389,35.352222
"oberkaka",51.083333,11.966667
"sha-mvula",-6.966667,18.366667
"baqeriyeh-ye bala",28.8891,58.7532
"nank-yagun",61.65,75.133333
"busimbi",0.4166667,32.0833333
"tut kala-ye sofla",37.0625,50.299444
"binur",19.666667,81.433333
"cheloba",12.25,14.85
"lianjiechang",29.737719,104.481605
"hohsufla",38.516667,39.216667
"reolid",38.621264,-2.568412
"golyshuv",50.718122,25.95124
"tincourt-boucly",49.938392,3.04282
"salsomaggiore terme",44.816667,9.983333
"ushaki",53.4713889,31.2777778
"sammatti",60.316667,23.816667
"chrbonin",49.358798,14.865343
"magic city",43.2905556,-114.3647222
"qeshlaq meydan",36.524236,49.53978
"boucher",46.366667,3.066667
"gireh zil saghir",36.7808333,41.05
"chawki",34.477515,68.940635
"holthuixen",52.166086,6.69792
"donji palackovci",44.9158333,17.7502778
"prebl-brunnen",46.926111,14.8025
"meenkilly",52.3411111,-9.2644444
"matreshkino",59.291667,30.734722
"papeckiai",54.5236111,22.7036111
"habitedang",-8.4747,122.5508
"ucmurat",39.6,43.833333
"xialeng",22.816667,108.016667
"maoda",3.983333,27.683333
"zhudianzi",30.649091,103.365954
"kiratbuku",41.234511,35.370593
"battou",30.942942,-5.293562
"ban phon paeng",17.160639,104.706167
"cold river",43.1222222,-72.4277778
"kalawewa walauwa",8.0,80.5333333
"cangungo",-17.533333,21.266667
"paloma huiyana",-17.4833333,-65.9333333
"yaxnic",20.583333,-89.15
"azpiroz",43.028962,-1.932976
"tunba",16.9833333,95.4166667
"stokesby",52.633333,1.6
"falconbridge",46.566667,-80.816667
"kindazti",42.0975,43.6605556
"tymyrey",53.2874,103.6096
"gidan dansoho",10.376959,6.36795
"jatikrajan",-7.477,112.6049
"baquireachic",27.15,-107.25
"ganklik",37.016667,54.033333
"cypave",33.9194444,-118.3272222
"folle anse",15.9166667,-61.3166667
"lysogorovka",49.435551,38.938554
"pia luong",22.933333,105.35
"kualamanjual",-1.416667,112.0
"janubi nghar karez",32.385522,68.411048
"lubniewice",52.51382,15.246963
"goabu",8.4166667,-11.55
"crnec rugvicki",45.7666667,16.2666667
"kosiche velke",52.1333333,23.8166667
"dayr as samil",14.6311111,43.4136111
"lhokkareueng",4.9877,97.3717
"ban quoc",21.933333,106.266667
"longkouwan",27.659722,110.990833
"songbaihuang",22.98709,114.477767
"lougheed",52.733333,-111.55
"xinmawu",25.05,113.76
"fort spokane",47.9047222,-118.3080556
"ekmal",37.510734,44.387942
"karez-i-mulla",34.128056,62.188877
"mujie",24.681667,109.437778
"ban hat thap ya",17.227776,100.065235
"carasular",43.65,27.65
"pule wetan",-7.785556,110.868611
"mukhammedanvar-shakh",31.778323,64.700045
"doumankada",14.4833333,7.9666667
"tol",43.532457,-6.956618
"dha kadan",10.233333,99.133333
"akricheh",32.598554,50.402801
"upper kaiser",13.5261111,144.8413889
"quyun qeshlaq",37.2033,46.5231
"sheykh-khabib",32.792967,67.288133
"heshunbao",41.587786,123.749782
"setoe 4",-6.3111,106.9129
"batn ihrit",29.3466667,30.5877778
"bierghes",50.7,4.133333
"ban phon nhai noi",17.333333,104.916667
"ozhogino",54.889345,36.487417
"kocabas",37.812142,29.330396
"fialenyigban",6.25,0.45
"fort warden outspan",-32.560482,28.006923
"bulama",11.5833333,-15.4666667
"wan hwe-kao",20.5833333,98.6
"tauschwitz",50.483333,12.183333
"songgong",24.238558,102.510202
"koniginhof an der elbe",50.429766,15.813812
"tsakonaiika",39.0302778,21.5872222
"los trapiches",7.869722,-72.4625
"salog-pequeno",11.122222,123.113056
"shangnanhejie",33.617016,107.08909
"wasawa",28.558157,67.722753
"fuxishan",27.448086,117.247328
"gidzhal",41.4511111,69.8486111
"salutallang",-2.567,119.9089
"kuozai",35.611453,102.227273
"sintok",-7.487222,110.361389
"maluk torsun",43.6333333,26.9166667
"torskebacken",59.733333,14.35
"barsalogho",13.4138889,-1.0558333
"tsaoshuyu",34.9825,111.423056
"ban tha wua tai",14.465833,101.597222
"platanakos",39.3530556,21.6563889
"kamanova",48.4666667,18.1
"kompong os",11.7666667,104.8333333
"estero grande",18.733333,-95.75
"thamir beg",30.8772222,46.3986111
"dorf lanken",54.366667,13.633333
"bogdandvich",56.780278,62.049444
"tuantan",32.157429,120.25928
"grekova vtoraya",47.666741,29.7286
"tumna reka",42.15,27.3666667
"mbarami",-13.4,33.95
"aloa",35.2125,33.8291667
"khiria kumerhi",24.5177,78.8034
"bute salsal",34.828889,67.818889
"guaralle",18.666667,-102.3
"akrampa",5.3833333,-1.1666667
"dawngva",22.4166667,93.5166667
"kefalovrisi",37.3333333,21.8333333
"porazyn",52.311908,16.351142
"changgangtou",31.3,117.2
"roosebloem",50.95,3.833333
"hasanabad-e tolkamin",29.965556,53.008611
"krotyk",58.8559,36.5273
"sanhezhen",31.511944,117.238889
"sindoknodongjagu",40.9269444,128.8155556
"lohochen",31.700278,121.068611
"lake robinwood subdivision",33.2333333,-87.6780556
"stegersbach",47.166667,16.166667
"phumi bakhong",11.0,104.6333333
"noyy boletsk",55.5183333,30.04
"bena-kafulu",-6.75,23.216667
"vengattur",13.100556,79.928889
"voola",59.0713889,23.5011111
"gondrexon",48.605224,6.771224
"sasalpa",25.175,-107.616667
"el sawayta",28.3944444,30.8027778
"sirijan",-7.168333,109.572778
"clevolo",46.483333,10.266667
"dera master ibrahim",31.754926,71.180729
"kazimierka stara",52.010195,17.854749
"wellesley hills",42.3083333,-71.2791667
"xiyuanzhuang",32.575243,120.493891
"ciawi tengah",-6.653333,106.845278
"uzhishchevo",55.1109,40.957786
"colline gasasa",-1.7166667,29.5666667
"hadersdorf",46.616667,13.55
"dubentsovskaya",47.523626,41.488296
"voiculeasa",44.816667,24.1
"mullsjo",63.7,19.7
"cambuquira",-21.85,-45.3
"cerekli",41.365413,36.032174
"hanabad-e sofla",38.6956,47.2387
"quipuca",-8.7018,14.756238
"kurlovo",56.555158,51.105388
"ganpela",12.4308333,-1.3716667
"semunun",-7.463333,110.363611
"polyan",48.4666667,21.9833333
"daichichen",35.190556,108.0075
"amamra",35.5333333,2.2
"berebogola",11.4333333,-8.1833333
"soglode",6.5666667,1.6166667
"san miguel del pino",41.509471,-4.910819
"haidfeld",48.133333,16.333333
"mari thakaran",31.9925,74.134444
"oengkapala",-4.4371,122.9486
"pind paracha",33.634805,72.937106
"argy",46.940834,1.438225
"suurlahti",61.466667,27.666667
"kobrenyoa",6.040913,-5.945704
"aarra el qibliye",35.8833333,36.5
"pajeyan",34.8017,50.5793
"aralyyn dugang",48.3,108.65
"kahul",38.3771,46.1301
"ipoeh",-3.0,101.5
"sharanutu",42.9166667,25.3166667
"krasnopresnenskiy",54.094444,64.786667
"verinkah",39.834751,39.899112
"norderhaken",54.333333,19.233333
"befandriana avaratra",-15.2666667,48.5333333
"chah budhewala",30.540893,71.908419
"asphyttan",59.616667,14.183333
"surnegor",42.45,24.9333333
"zaprovorye",57.221235,28.667208
"rani pokhri",30.183333,78.216667
"khanakhayi-gulyamkhaydar",34.995575,69.065623
"plombieres",50.733333,5.95
"djambegede",-8.1838,112.5596
"bafounou i",-2.2333333,13.5833333
"bosanci",45.4394444,15.265
"kapellet",59.291667,18.607222
"sostoiugar",46.25,20.483333
"basharatgani",28.3,79.3
"haririyeh",32.233333,47.85
"nanjiaocun",21.169428,110.517078
"haosijiazi",42.176278,121.530774
"pinha",-12.016667,14.15
"bynovec",50.820232,14.265391
"liangdianzhen",30.969167,121.591667
"grand marchais",47.913948,3.17561
"twickenham",51.433333,-0.316667
"mantequera",8.91514,-73.791866
"ban banlang",15.188611,101.981667
"reinsbull",54.383333,8.816667
"lingxiaxiong",29.852102,114.411328
"dingshucun",31.912882,120.063753
"sukarena",-6.893333,107.661667
"jiachangpo",21.545427,111.321007
"aybar",45.509483,33.877814
"huish",51.366667,-1.783333
"mohanpur pakhian",32.120917,74.422455
"tidzhar",36.925556,37.903056
"flieren",51.889738,5.958272
"garzones",8.825247,-75.845793
"metzinavine",2.2,13.8833333
"shihmenwan",30.627472,120.442491
"hemple",39.7255556,-94.5613889
"panteoa",-8.62541,122.720081
"vidoviste",44.4011111,17.4902778
"qism el gumruk",31.2005556,29.8833333
"samraong",12.45,105.5833333
"kondangkaoq",-8.3516,116.1533
"argyraiika",39.2741667,21.5927778
"bakh",33.756999,66.749754
"ngolokerela",11.9333333,-5.1333333
"shudgul",35.706669,71.338739
"omotye",58.983333,34.7
"cangitingitan",17.8723,120.4497
"komplektexin",-6.8698,109.153
"khatyn-arinskiy",62.8,129.6
"pownal center",43.8922222,-70.1858333
"pirabul'kasym",40.694104,48.345989
"chistiki",54.45,31.2166667
"khudbarg-e pa'in",35.571899,65.778793
"ban khok phikun",8.066667,100.266667
"pedutuma",0.5719,122.948
"sa`atlu",37.4217,45.1483
"toveyleh-ye bozorg-e haj yaser",31.3679,49.1236
"willhof",49.416667,12.266667
"villa stella",-25.85,-63.883333
"haryongjon",41.2311111,129.4466667
"yazibeyli",40.182857,32.661094
"clarksville landing",34.4875,-86.505
"sibajoe",0.1014,119.8737
"sardorud khaneh",30.3421,55.1753
"nawah sang sulakh",34.520508,68.017951
"bear river",44.566667,-65.633333
"puerto",-11.1,-66.4833333
"goth panah shah",25.727661,68.682694
"pondok kodam pasar 1",3.1268,99.6179
"kolard",36.264562,52.368063
"dieberg",49.2,12.366667
"litewniki nowe",52.261196,22.956027
"gurab zarmanj",37.3043,49.2226
"verkhneye akkozino",55.755908,46.363712
"gabaanis",2.6333333,45.2666667
"muhayel",10.324395,13.277068
"manhalo",-17.54,37.2102778
"batusela",-8.2978,116.6542
"raunitono",-9.8333333,160.85
"kampong chepa",6.1,102.3
"veintimilla",-3.0166667,-79.1
"girecourt",48.244204,6.601369
"klimentyevo",56.0574,96.5893
"zaferhamit",39.455833,31.153611
"agaje",9.7,38.766667
"la moaga",14.4333333,-88.8
"tongjidong",37.9252778,125.8372222
"szajkpuszta",47.05,17.016667
"gurukbekir",39.283333,37.55
"`izbat at tawilah",31.05,30.5644444
"casas del ginete",38.528086,-2.084173
"la cruce",46.583333,23.466667
"flavon",46.3,11.016667
"engenheiro schmidt",-20.866667,-49.3
"luguocun",42.192029,129.168832
"jose pinto",-10.566667,-37.733333
"shwangyang",43.524167,125.673611
"waldschwind",49.9,10.466667
"dawangjiawopu",41.269325,121.35944
"bedengtapos",-6.5959,105.9948
"kandabarovo",50.1524,38.2988
"bohoyo",40.315838,-5.44294
"gindorin-sume",47.45,105.8166667
"tarhonas",1.9614,98.8163
"al miallug",11.0333333,28.05
"kurkliai ii",55.4166667,25.1166667
"malaya zhadunka",57.7265,28.5359
"dongdabi",11.55,-12.7666667
"qal`eh-ye arezumand",31.276954,51.809943
"zhog",58.9264,28.8774
"baalley",2.8166667,45.1666667
"mong ko",24.1,98.3166667
"abu sholug",30.7258,48.6218
"khalazai",36.117772,68.712037
"xichuanlou",24.620833,117.210278
"melguny",52.1571,40.8672
"wendonside",-45.75,168.733333
"meunasah sagoe",5.2286,95.8797
"halls creek",-18.22485,127.666473
"el-qisfe",32.633333,35.866667
"degevi",10.196647,12.235592
"kodbouga",8.75,17.15
"votlozhma",61.083333,46.616667
"mieho",60.916667,26.7
"boonooroo",-25.666667,152.9
"essonia",0.6333333,11.6166667
"yimincun",31.993128,120.113933
"nakayabara",35.466667,140.133333
"afder",4.983333,42.25
"storsletta",69.833333,20.533333
"befarihy",-16.7,48.5666667
"top kelay",34.168889,68.789167
"dobrovolnoye",53.216667,80.166667
"uppokkogae",37.5134,127.5899
"kampung bahhapit",3.0955,99.0595
"bidbashkan",31.633333,56.066667
"rajpipta",21.783333,73.566667
"ban kra lai",8.326111,98.410611
"el-freidees",33.7166667,35.6833333
"nagymanyok",46.284123,18.461961
"amoanda",5.25,-0.7833333
"pouca conta",-12.95,-39.7
"san acisclo de colltort",42.119308,2.529121
"leuwibilik",-6.534722,106.9325
"pasculesti",44.85,24.066667
"sayed kalaca",31.552275,65.569498
"bjarte",63.3,14.316667
"osilo",40.745556,8.666111
"ban i ngai",6.580195,101.145222
"moliti",42.0027778,43.4116667
"el puente",-31.4,-63.066667
"targata",46.3,102.4666667
"shine-ider",48.9527778,99.5333333
"lecuocun",26.611534,117.660367
"udayarsamalankulam",9.1833333,80.5833333
"omme agleh",31.6147,48.6605
"navarons",46.225,12.750833
"dokuhli",33.177002,73.336276
"ba'awa",11.341654,7.980193
"penon de pita",5.983333,-74.6
"suatu",6.755,-8.7858333
"preusisch rosengard",54.049345,19.299725
"napotiocan",12.616667,125.033333
"ban namche",19.05,103.516667
"hirschdulo",47.2,20.583333
"wippogwang",35.779553,127.948657
"volkhonshchino",52.745039,45.195388
"ngarmang",13.0833333,21.8833333
"nacamo",-10.8286111,40.1258333
"kampung kiam sam",5.5364,115.5733
"velikiye kuskovtsy",49.871355,25.951671
"mulandarija",45.2002778,13.6055556
"bhikhampur amjad",27.1748,79.4702
"zelensk",40.6413889,72.2372222
"morettis junction",33.1994444,-116.7094444
"alapo",8.733333,4.483333
"sulsauna",46.636902,9.990098
"ilgokkol",37.9702778,126.0052778
"goth patgahi",25.07775,68.511349
"ban yang pong hang",17.85025,98.745972
"kipora",-11.566667,25.683333
"dechret es sardouek",35.949167,9.761944
"samongo",3.933333,26.216667
"bimourbare",9.8666667,14.3166667
"as sayhad",24.487363,45.799255
"pajtov han",44.1086111,18.3025
"at tuwaybah",35.05,37.4166667
"pegotard",45.47865,3.501591
"thu xa",15.1,108.883333
"asagi heretis",37.9,44.016667
"gadran",-7.386667,109.806389
"horseshoe bay",-19.12615,146.86293
"shipaoling",30.413124,119.851635
"khan ej jabsine",35.6166667,35.9666667
"augignac",45.589669,0.699633
"holmbury saint mary",51.183333,-0.416667
"anapinar",38.060961,42.825227
"maquina atacama",-27.083333,-69.933333
"langkob",-6.644722,106.534444
"aderyan",32.6647,51.5472
"anulia",24.5166667,88.8333333
"bohlhof",48.366667,8.483333
"ambakitsy",-22.6,46.6666667
"mahmuabad",36.9141,48.3542
"klestenice",49.794628,13.854178
"yukari telsair",37.139167,40.796944
"krajan satu bantal",-7.7856,114.2309
"rythdale",-38.133333,145.433333
"defeira",37.477652,-8.683091
"nawinmana north",5.9666667,80.5666667
"girdholang",34.09344,64.191885
"xiaoheishi",38.951213,121.256449
"siedenberg",50.85,7.716667
"pagausantys i",55.2166667,23.3666667
"khomein",33.642255,50.078898
"gorotye",15.15,2.7666667
"klarohan",-7.785,110.764722
"wippertsweiler",47.8,9.45
"chimushan",27.931944,119.654444
"ed dechriyine",35.039091,-5.349183
"el daoua",13.3166667,8.3833333
"cabo chiravala",-22.0588889,35.2855556
"sitio valdomiro buba",-26.062058,-49.539685
"kani kalateh",36.583971,55.586637
"slein hap lan",21.533333,107.933333
"akhtar khel",32.805794,67.751373
"belenici",42.8141667,17.9958333
"sadullah khan",32.853611,70.573333
"finnhar",60.533333,17.733333
"beran lor",-7.0072,111.3306
"yangle",26.714571,117.475898
"ban kra-che",12.662556,101.841861
"makhdumwali shimali",30.120833,71.233333
"cruzeiro do norte",-5.516667,-39.15
"kanus char",36.791831,50.783998
"blok lapan",-7.6447,107.6897
"mandana karez",30.943427,67.092012
"kfar jarra",33.5458333,35.4311111
"ubiretama",-28.05,-54.683333
"sindaco",-12.766667,16.866667
"inpaeri",38.4222222,127.87
"dojang",35.50664,72.033022
"bansogo",1.5166667,9.6
"bajos del perequete",8.8,-79.8166667
"jorvas",60.136111,24.516389
"kongjiawan",29.720805,116.039472
"umm tali`",25.975978,48.860073
"goitizeiro",-20.2,-40.366667
"graydon",39.8541667,-76.6552778
"bodalla",-36.091179,150.050613
"kharparidah",35.884105,66.951731
"bayraz loghun",33.337937,63.651179
"kampong ubeng",6.359111,101.191778
"bestuzhevskoye",43.488299,39.947156
"berraquia",2.629733,-67.475409
"binalbagan",10.483333,124.033333
"tequila primera seccion",17.883333,-92.716667
"awuru",9.7,4.633333
"balleweier",50.983333,5.4
"vavilova",58.716667,55.6
"molkizay",31.989026,67.456963
"tiobele-tiorotieri",9.616667,-5.583333
"majumerd",32.021389,54.1975
"fenay",47.231853,5.062109
"cerro corral",8.6166667,-80.5333333
"busyginy",58.424178,48.218008
"hooilandseweg",53.416667,6.783333
"lianxian",24.781111,112.3825
"taylor corner",41.4855556,-84.9494444
"bajesid",39.546944,44.084167
"senhora do cabo",38.420198,-9.214392
"agodome",5.95,0.6333333
"manguni",-3.6833333,143.8333333
"guadualones",5.615833,-74.409722
"atzenhof",49.5,10.95
"vestersundom",60.255833,25.142222
"squarci",44.4,9.683333
"ngabar dua",-7.9135,111.4723
"pitschuang",42.866667,90.166667
"naoluk",-3.666667,138.433333
"kampong telebong",3.533333,101.95
"rahat",31.393369,34.754981
"unkwan-turaki",11.370744,6.07256
"padeyan",-7.411944,110.872222
"gasoti",4.7291667,-8.3933333
"tashlytamak",54.2227,55.3705
"roche ronde",18.8166667,-71.7666667
"caproloera",-15.75,15.233333
"kingombe-mbali",-3.466667,26.233333
"mayertanya",47.516667,18.616667
"shengfeiyao",25.144167,113.050556
"jedah",-7.0248,111.0309
"chitoro",-10.5666667,33.2333333
"varkarganak",31.627269,65.659281
"ncihana",-31.992838,28.696039
"ban nadeng",19.05,103.35
"sarda'at",31.556111,50.318333
"ekambo",-17.9666667,12.9333333
"masore",4.65,8.9833333
"yucrani pincune",-15.2166667,-74.0666667
"cagbacong",13.016667,123.766667
"batoedoea",-3.52521,128.351993
"cetal",47.183333,23.8
"tomikura",36.916667,138.316667
"lundiyanah",32.620629,65.441859
"furuura",38.386072,141.116707
"la bourleche",45.310097,4.329533
"xinxingtun",42.382778,129.261218
"pihaa",-17.7333333,-149.2
"hacienda monteverde",10.589259,-85.292264
"al kureshi",13.0808333,44.8716667
"qeshlaq-e jom`eh",33.314594,64.826022
"pozdnevka",52.6404,38.4618
"alayevskiy",56.324498,35.299729
"nove nesperice",49.829509,15.067697
"kampung gurun",5.81717,100.473812
"kagnout",12.5488889,-16.6277778
"soloruku",68.616667,152.333333
"cheragh bemid",29.467778,55.67
"phu xen",13.0,109.133333
"kleinsterz",49.933333,12.233333
"trigal pampa",-6.0175,-79.4455556
"deh two hundred sixty-six",25.239841,69.157404
"bu hom",17.947526,101.735345
"zallqi",42.706389,20.501667
"svetlovskoye",56.9282,61.7949
"eskitoprak",40.02944,38.182278
"noreaz",46.803262,7.026722
"palasso",12.6791667,-7.7019444
"mishrafat tall tutun",36.1166667,37.95
"las piedrecitas",13.7833333,-87.2333333
"ban phut rao",12.129833,102.66525
"claggettsville",39.3172222,-77.1980556
"tatarskoye maklakovo",55.807023,45.571824
"mrabai",37.0519444,6.3794444
"magalla",6.0333333,80.2333333
"kyerepon",5.9166667,-0.2166667
"granback",59.283333,12.783333
"martigne-forchaud",47.829335,-1.31911
"ditta galari",29.350675,70.277498
"kolasarak",37.023333,49.619722
"vladymyrovka",48.454167,134.892222
"taontaon",10.5016,124.7543
"north creek farms",39.0441667,-76.8747222
"trnacani",45.2372222,17.5225
"indzer",31.657471,67.296502
"castelluccio superiore",40.016667,15.983333
"mungolungwa",-14.1666667,23.5333333
"yoda ela",7.7833333,80.4333333
"adam tseray",34.713782,69.814734
"meentullynagarn bridge",54.6927778,-8.4002778
"bhaganagar",17.375278,78.474444
"malaguit",14.2748,122.7994
"adgawan",11.5739,122.3524
"monida",44.5619444,-112.3127778
"akzimen",30.65497,-8.293392
"yenanchaing",19.8666667,93.2166667
"kryvorivnya",48.177953,24.887646
"kaittamahana",11.973698,-72.051031
"lielpace",56.3197222,24.1905556
"merez",31.998797,62.528176
"ampaho",-20.8333333,48.5333333
"puygros",45.567818,6.034471
"sitio leno munheque",-25.9131,-49.1862
"urkash",50.583333,49.633333
"nonggumdok",38.053056,128.286667
"sibungabunga",3.2175,98.7257
"khadzhik'oy",44.0333333,26.95
"hebeno",9.45,38.866667
"elomo usongo",-4.75,19.55
"maoliping",25.420833,111.806111
"ndando",-11.242857,17.41514
"warred",57.583333,13.266667
"ivolo",-21.8666667,47.1166667
"ispatan",36.643331,36.259035
"mareus grande",5.6425,125.305556
"porto peroba",-22.9,-53.633333
"golden meadow",29.3788889,-90.26
"preci",42.883333,13.033333
"hedongbao",40.84628,123.328128
"cuncunul",20.633333,-88.3
"ochinosirra",11.716389,-72.410833
"gardawaji",11.484346,13.434226
"rapppahannock corner",38.175,-77.2672222
"srok mak",11.783333,106.6
"oesonghyon",38.0161111,125.2341667
"paquix",15.445278,-91.455556
"ambomi",-0.3194444,14.6591667
"ban khlong suan phlu",14.333333,100.583333
"zhuosongjian",29.801,84.701
"hsing cheng pao",42.049167,123.516389
"prins christian sund",60.05,-43.1666667
"la guarura",10.1783333,-68.4347222
"kulami",-6.0,147.2833333
"kisau",-4.516667,104.066667
"everboda",59.933333,20.9
"tungchienkou",38.932222,113.742778
"taui",-2.1333333,147.0666667
"spilda",60.25,5.05
"paibu",28.433875,114.248167
"tshenzhelani",-22.389162,30.823482
"nankaung",25.1833333,95.0666667
"shalzor",35.738465,70.165694
"caserio rios de abajo",39.9,-0.683333
"hacienda murcielago",10.899137,-85.729166
"sukaati barat",-6.410278,107.489167
"alikoto",3.1166667,-52.35
"bayt `allan",35.6333333,35.9333333
"borosheni",47.987222,27.4725
"yingchiafang",28.25,118.016667
"le grand heurteloup",48.9,1.583333
"webster",55.433333,-118.7
"panjasawan satu",0.349,101.1246
"simmelsdorf",49.6,11.35
"saints-geosmes",47.83266,5.328922
"flenstofte",55.286923,11.525388
"huangshiquan",31.247579,104.325971
"kalavaara",62.983333,28.516667
"dementiyevka",50.233341,36.236942
"fifty-four/one tukra",30.7576,72.678139
"laguna de casas",14.6833333,-88.05
"samenye",5.0833333,-2.55
"lang zoi",22.616667,104.95
"char biswanathpur",24.4166667,90.65
"nogomaka",-9.7333333,147.8666667
"tazon",17.75,95.75
"saffre",47.501428,-1.578564
"ponedero",10.641035,-74.750257
"perises de baixo",-2.883333,-44.316667
"uchelga",36.298646,75.806834
"altaville",38.0838889,-120.5608333
"la muchal",-6.48,-79.2252778
"neu krien",53.833333,13.466667
"bayqurut",39.9375,75.537778
"sailly-en-ostrevent",50.288995,2.992732
"gazi-sufla",34.764274,69.829589
"valfin",46.369816,5.519751
"baydukovo",54.602222,20.910556
"kompong bang",12.2666667,104.7333333
"chunmu",30.167847,106.79882
"mabossou",8.2,-8.9166667
"estancia thola sirca",-18.1733333,-68.6369444
"surrate",18.0725,120.7412
"ban thap yang",8.399111,98.248806
"la fromiere",47.787219,-1.347224
"neu gehland",53.85,21.15
"kha lang",20.633333,106.3
"kadawa abas",11.433333,7.216667
"lochutien",31.6,117.266667
"sao tiago de besteiros",40.582412,-8.129211
"kalateh shaikh `ali khan",32.688889,59.043056
"christinowka",48.824883,29.968055
"tjipatudjah",-7.733,108.0204
"angoum",1.0166667,11.4
"choteje",19.716667,-100.016667
"deouhin",4.751696,-7.393232
"toje",5.95,0.5166667
"huong tra",16.483333,107.583333
"shangtianping",42.100099,128.974066
"nizhniye lemezy",54.754055,56.990459
"sonder vornaes",55.001596,10.570522
"tszun-khurie",48.0,108.5
"delligsen",51.95,9.8
"ucharrene",-15.9519444,39.3411111
"bori bori",-8.5666667,147.2833333
"bou riach",36.4197222,1.5469444
"metmour n'ait sidi bouzid",30.75516,-8.394452
"tungson",34.983333,126.166667
"mazra`eh-ye amniyati",36.883333,48.266667
"trifeshti",47.676389,28.802778
"chuvashskiy chikildym",54.781027,48.407846
"ayran",37.149507,37.914492
"lauranwali",32.158404,73.217166
"mantanieni",-32.216667,28.766667
"rudolstadt",50.716667,11.333333
"cambiaso",19.9,-70.8833333
"ordaklu",40.5202778,44.9308333
"shitangkou",28.053635,119.767927
"ban xom lom",20.833333,104.716667
"nam rio",22.666667,104.7
"kareefontein",-24.55,28.3
"noidans-les-vesoul",47.612992,6.125712
"kur mullanwala",29.565469,71.827091
"fonelas",37.410417,-3.171578
"trakiai",55.8166667,21.25
"kolonia pasztowa wola",51.153532,21.357244
